ID	B6N4	BFMI4	foldchange
ENSMUSG00000000305	1,9	2,5	31,57894737
ENSMUSG00000027702	1,9	2,5	31,57894737
ENSMUSG00000039747	1,9	2,5	31,57894737
ENSMUSG00000045288	1,9	2,5	31,57894737
ENSMUSG00000087064	3,8	5	31,57894737
ENSMUSG00000092076	1,9	2,5	31,57894737
ENSMUSG00000040978	3,5	4,6	31,42857143
ENSMUSG00000004500	1,6	2,1	31,25
ENSMUSG00000026974	1,6	2,1	31,25
ENSMUSG00000068869	1,6	2,1	31,25
ENSMUSG00000092734	3,2	4,2	31,25
ENSMUSG00000005667	1,3	1,7	30,76923077
ENSMUSG00000023043	2,6	3,4	30,76923077
ENSMUSG00000024210	1,3	1,7	30,76923077
ENSMUSG00000026723	1,3	1,7	30,76923077
ENSMUSG00000034617	1,3	1,7	30,76923077
ENSMUSG00000039478	1,3	1,7	30,76923077
ENSMUSG00000040433	2,6	3,4	30,76923077
ENSMUSG00000054434	1,3	1,7	30,76923077
ENSMUSG00000055629	1,3	1,7	30,76923077
ENSMUSG00000056501	2,6	3,4	30,76923077
ENSMUSG00000068397	5,2	6,8	30,76923077
ENSMUSG00000083483	1,3	1,7	30,76923077
ENSMUSG00000095334	1,3	1,7	30,76923077
ENSMUSG00000035578	3,9	5,1	30,76923077
ENSMUSG00000022525	2,3	3	30,43478261
ENSMUSG00000023931	2,3	3	30,43478261
ENSMUSG00000041343	2,3	3	30,43478261
ENSMUSG00000051074	2,3	3	30,43478261
ENSMUSG00000044835	3,3	4,3	30,3030303
ENSMUSG00000086680	3,3	4,3	30,3030303
ENSMUSG00000028441	4,3	5,6	30,23255814
ENSMUSG00000094664	5,3	6,9	30,18867925
ENSMUSG00000012535	1	1,3	30
ENSMUSG00000020620	1	1,3	30
ENSMUSG00000021643	1	1,3	30
ENSMUSG00000022748	2	2,6	30
ENSMUSG00000025225	2	2,6	30
ENSMUSG00000027004	1	1,3	30
ENSMUSG00000029174	1	1,3	30
ENSMUSG00000029594	1	1,3	30
ENSMUSG00000030208	3	3,9	30
ENSMUSG00000030652	1	1,3	30
ENSMUSG00000030823	1	1,3	30
ENSMUSG00000030852	2	2,6	30
ENSMUSG00000031105	1	1,3	30
ENSMUSG00000034401	2	2,6	30
ENSMUSG00000038827	2	2,6	30
ENSMUSG00000039509	1	1,3	30
ENSMUSG00000041396	1	1,3	30
ENSMUSG00000042447	1	1,3	30
ENSMUSG00000042854	1	1,3	30
ENSMUSG00000043004	1	1,3	30
ENSMUSG00000043618	1	1,3	30
ENSMUSG00000048899	1	1,3	30
ENSMUSG00000062743	1	1,3	30
ENSMUSG00000083695	3	3,9	30
ENSMUSG00000086287	1	1,3	30
ENSMUSG00000093452	3	3,9	30
ENSMUSG00000038570	2,7	3,5	29,62962963
ENSMUSG00000039155	2,7	3,5	29,62962963
ENSMUSG00000044667	2,7	3,5	29,62962963
ENSMUSG00000067575	5,4	7	29,62962963
ENSMUSG00000088929	2,7	3,5	29,62962963
ENSMUSG00000036834	1,7	2,2	29,41176471
ENSMUSG00000045867	1,7	2,2	29,41176471
ENSMUSG00000053453	1,7	2,2	29,41176471
ENSMUSG00000062458	1,7	2,2	29,41176471
ENSMUSG00000063260	3,4	4,4	29,41176471
ENSMUSG00000074681	1,7	2,2	29,41176471
ENSMUSG00000079478	1,7	2,2	29,41176471
ENSMUSG00000089646	1,7	2,2	29,41176471
ENSMUSG00000093141	3,4	4,4	29,41176471
ENSMUSG00000060128	5,1	6,6	29,41176471
ENSMUSG00000057967	2,4	3,1	29,16666667
ENSMUSG00000073856	2,4	3,1	29,16666667
ENSMUSG00000083763	2,4	3,1	29,16666667
ENSMUSG00000039720	3,1	4	29,03225806
ENSMUSG00000009092	1,4	1,8	28,57142857
ENSMUSG00000021514	1,4	1,8	28,57142857
ENSMUSG00000021532	1,4	1,8	28,57142857
ENSMUSG00000022792	1,4	1,8	28,57142857
ENSMUSG00000023886	1,4	1,8	28,57142857
ENSMUSG00000024957	1,4	1,8	28,57142857
ENSMUSG00000025076	1,4	1,8	28,57142857
ENSMUSG00000026546	2,8	3,6	28,57142857
ENSMUSG00000031028	1,4	1,8	28,57142857
ENSMUSG00000031242	1,4	1,8	28,57142857
ENSMUSG00000034334	1,4	1,8	28,57142857
ENSMUSG00000036676	1,4	1,8	28,57142857
ENSMUSG00000039577	1,4	1,8	28,57142857
ENSMUSG00000040694	1,4	1,8	28,57142857
ENSMUSG00000041303	1,4	1,8	28,57142857
ENSMUSG00000042510	1,4	1,8	28,57142857
ENSMUSG00000042766	1,4	1,8	28,57142857
ENSMUSG00000043531	1,4	1,8	28,57142857
ENSMUSG00000044338	1,4	1,8	28,57142857
ENSMUSG00000045690	1,4	1,8	28,57142857
ENSMUSG00000050930	2,8	3,6	28,57142857
ENSMUSG00000052605	1,4	1,8	28,57142857
ENSMUSG00000054051	1,4	1,8	28,57142857
ENSMUSG00000055963	1,4	1,8	28,57142857
ENSMUSG00000059422	1,4	1,8	28,57142857
ENSMUSG00000074283	1,4	1,8	28,57142857
ENSMUSG00000079286	1,4	1,8	28,57142857
ENSMUSG00000084701	1,4	1,8	28,57142857
ENSMUSG00000085776	1,4	1,8	28,57142857
ENSMUSG00000087739	1,4	1,8	28,57142857
ENSMUSG00000004961	2,1	2,7	28,57142857
ENSMUSG00000010154	2,1	2,7	28,57142857
ENSMUSG00000012296	4,9	6,3	28,57142857
ENSMUSG00000024376	2,1	2,7	28,57142857
ENSMUSG00000035189	2,1	2,7	28,57142857
ENSMUSG00000042462	2,1	2,7	28,57142857
ENSMUSG00000043913	2,1	2,7	28,57142857
ENSMUSG00000060093	2,1	2,7	28,57142857
ENSMUSG00000085583	2,1	2,7	28,57142857
ENSMUSG00000085829	2,1	2,7	28,57142857
ENSMUSG00000094441	2,1	2,7	28,57142857
ENSMUSG00000070713	4,6	5,9	28,26086957
ENSMUSG00000046637	3,2	4,1	28,125
ENSMUSG00000073471	3,2	4,1	28,125
ENSMUSG00000042460	2,5	3,2	28
ENSMUSG00000042694	2,5	3,2	28
ENSMUSG00000052133	2,5	3,2	28
ENSMUSG00000063488	2,5	3,2	28
ENSMUSG00000075271	2,5	3,2	28
ENSMUSG00000001588	1,8	2,3	27,77777778
ENSMUSG00000019842	1,8	2,3	27,77777778
ENSMUSG00000019880	1,8	2,3	27,77777778
ENSMUSG00000027134	1,8	2,3	27,77777778
ENSMUSG00000030380	1,8	2,3	27,77777778
ENSMUSG00000032041	1,8	2,3	27,77777778
ENSMUSG00000034602	3,6	4,6	27,77777778
ENSMUSG00000034842	1,8	2,3	27,77777778
ENSMUSG00000046387	1,8	2,3	27,77777778
ENSMUSG00000049630	1,8	2,3	27,77777778
ENSMUSG00000058388	1,8	2,3	27,77777778
ENSMUSG00000061458	1,8	2,3	27,77777778
ENSMUSG00000082860	1,8	2,3	27,77777778
ENSMUSG00000083230	1,8	2,3	27,77777778
ENSMUSG00000086769	1,8	2,3	27,77777778
ENSMUSG00000045659	2,9	3,7	27,5862069
ENSMUSG00000090626	4	5,1	27,5
ENSMUSG00000018648	3,3	4,2	27,27272727
ENSMUSG00000032565	3,3	4,2	27,27272727
ENSMUSG00000057280	3,3	4,2	27,27272727
ENSMUSG00000019320	1,1	1,4	27,27272727
ENSMUSG00000020641	1,1	1,4	27,27272727
ENSMUSG00000024078	1,1	1,4	27,27272727
ENSMUSG00000028488	1,1	1,4	27,27272727
ENSMUSG00000030048	1,1	1,4	27,27272727
ENSMUSG00000037463	1,1	1,4	27,27272727
ENSMUSG00000039246	1,1	1,4	27,27272727
ENSMUSG00000040653	2,2	2,8	27,27272727
ENSMUSG00000040701	1,1	1,4	27,27272727
ENSMUSG00000044361	1,1	1,4	27,27272727
ENSMUSG00000045757	1,1	1,4	27,27272727
ENSMUSG00000046287	1,1	1,4	27,27272727
ENSMUSG00000047907	2,2	2,8	27,27272727
ENSMUSG00000063543	1,1	1,4	27,27272727
ENSMUSG00000064853	1,1	1,4	27,27272727
ENSMUSG00000071719	2,2	2,8	27,27272727
ENSMUSG00000078580	1,1	1,4	27,27272727
ENSMUSG00000008822	2,6	3,3	26,92307692
ENSMUSG00000027886	2,6	3,3	26,92307692
ENSMUSG00000035769	2,6	3,3	26,92307692
ENSMUSG00000043300	2,6	3,3	26,92307692
ENSMUSG00000044390	2,6	3,3	26,92307692
ENSMUSG00000051557	2,6	3,3	26,92307692
ENSMUSG00000054146	2,6	3,3	26,92307692
ENSMUSG00000095526	5,2	6,6	26,92307692
ENSMUSG00000016526	3	3,8	26,66666667
ENSMUSG00000022665	3	3,8	26,66666667
ENSMUSG00000022814	1,5	1,9	26,66666667
ENSMUSG00000030922	1,5	1,9	26,66666667
ENSMUSG00000039706	3	3,8	26,66666667
ENSMUSG00000039798	1,5	1,9	26,66666667
ENSMUSG00000050556	3	3,8	26,66666667
ENSMUSG00000075268	4,5	5,7	26,66666667
ENSMUSG00000085741	1,5	1,9	26,66666667
ENSMUSG00000092659	1,5	1,9	26,66666667
ENSMUSG00000092762	1,5	1,9	26,66666667
ENSMUSG00000073910	3,4	4,3	26,47058824
ENSMUSG00000002489	1,9	2,4	26,31578947
ENSMUSG00000014426	1,9	2,4	26,31578947
ENSMUSG00000024135	1,9	2,4	26,31578947
ENSMUSG00000027175	1,9	2,4	26,31578947
ENSMUSG00000033502	1,9	2,4	26,31578947
ENSMUSG00000040658	1,9	2,4	26,31578947
ENSMUSG00000056536	1,9	2,4	26,31578947
ENSMUSG00000064844	1,9	2,4	26,31578947
ENSMUSG00000071037	1,9	2,4	26,31578947
ENSMUSG00000081926	1,9	2,4	26,31578947
ENSMUSG00000028730	2,3	2,9	26,08695652
ENSMUSG00000039099	2,3	2,9	26,08695652
ENSMUSG00000040502	2,3	2,9	26,08695652
ENSMUSG00000050796	2,3	2,9	26,08695652
ENSMUSG00000089916	2,3	2,9	26,08695652
ENSMUSG00000092757	2,3	2,9	26,08695652
ENSMUSG00000020930	2,7	3,4	25,92592593
ENSMUSG00000022756	2,7	3,4	25,92592593
ENSMUSG00000034173	2,7	3,4	25,92592593
ENSMUSG00000037709	2,7	3,4	25,92592593
ENSMUSG00000040605	2,7	3,4	25,92592593
ENSMUSG00000043542	2,7	3,4	25,92592593
ENSMUSG00000063529	2,7	3,4	25,92592593
ENSMUSG00000094179	2,7	3,4	25,92592593
ENSMUSG00000036551	3,1	3,9	25,80645161
ENSMUSG00000040729	3,1	3,9	25,80645161
ENSMUSG00000042757	3,1	3,9	25,80645161
ENSMUSG00000084383	5,5	6,9	25,45454545
ENSMUSG00000031953	2,8	3,5	25
ENSMUSG00000042590	2,8	3,5	25
ENSMUSG00000081225	2,8	3,5	25
ENSMUSG00000003680	1,2	1,5	25
ENSMUSG00000007989	3,2	4	25
ENSMUSG00000015966	2	2,5	25
ENSMUSG00000018509	2,4	3	25
ENSMUSG00000019933	1,2	1,5	25
ENSMUSG00000020083	1,2	1,5	25
ENSMUSG00000022864	3,2	4	25
ENSMUSG00000023232	2,4	3	25
ENSMUSG00000025257	1,6	2	25
ENSMUSG00000025892	2	2,5	25
ENSMUSG00000027637	2,4	3	25
ENSMUSG00000027778	2,4	3	25
ENSMUSG00000027857	1,6	2	25
ENSMUSG00000028158	2	2,5	25
ENSMUSG00000028282	1,2	1,5	25
ENSMUSG00000028696	2,4	3	25
ENSMUSG00000037085	1,6	2	25
ENSMUSG00000037788	1,6	2	25
ENSMUSG00000037855	3,6	4,5	25
ENSMUSG00000038291	1,6	2	25
ENSMUSG00000038836	1,2	1,5	25
ENSMUSG00000040212	1,6	2	25
ENSMUSG00000040734	2,4	3	25
ENSMUSG00000040867	3,2	4	25
ENSMUSG00000042622	1,6	2	25
ENSMUSG00000045036	2	2,5	25
ENSMUSG00000045629	1,6	2	25
ENSMUSG00000046580	2,4	3	25
ENSMUSG00000050677	3,6	4,5	25
ENSMUSG00000051502	2,4	3	25
ENSMUSG00000054196	2	2,5	25
ENSMUSG00000055452	2	2,5	25
ENSMUSG00000057626	2	2,5	25
ENSMUSG00000059327	1,6	2	25
ENSMUSG00000059839	2	2,5	25
ENSMUSG00000060402	2,4	3	25
ENSMUSG00000063760	2	2,5	25
ENSMUSG00000065362	1,2	1,5	25
ENSMUSG00000065392	2,4	3	25
ENSMUSG00000067148	2	2,5	25
ENSMUSG00000068579	1,6	2	25
ENSMUSG00000070044	3,2	4	25
ENSMUSG00000072594	2	2,5	25
ENSMUSG00000074259	1,2	1,5	25
ENSMUSG00000082382	1,6	2	25
ENSMUSG00000083394	4	5	25
ENSMUSG00000087403	1,6	2	25
ENSMUSG00000090582	1,6	2	25
ENSMUSG00000031548	4,4	5,5	25
ENSMUSG00000060639	4,5	5,6	24,44444444
ENSMUSG00000035179	3,3	4,1	24,24242424
ENSMUSG00000017756	2,9	3,6	24,13793103
ENSMUSG00000029026	2,9	3,6	24,13793103
ENSMUSG00000037971	2,9	3,6	24,13793103
ENSMUSG00000049811	2,9	3,6	24,13793103
ENSMUSG00000050967	2,9	3,6	24,13793103
ENSMUSG00000022434	2,5	3,1	24
ENSMUSG00000024590	2,5	3,1	24
ENSMUSG00000034981	2,5	3,1	24
ENSMUSG00000043541	2,5	3,1	24
ENSMUSG00000048668	2,5	3,1	24
ENSMUSG00000052135	2,5	3,1	24
ENSMUSG00000057337	2,5	3,1	24
ENSMUSG00000093226	2,5	3,1	24
ENSMUSG00000038135	4,6	5,7	23,91304348
ENSMUSG00000001504	2,1	2,6	23,80952381
ENSMUSG00000023967	2,1	2,6	23,80952381
ENSMUSG00000025226	2,1	2,6	23,80952381
ENSMUSG00000030515	2,1	2,6	23,80952381
ENSMUSG00000033152	2,1	2,6	23,80952381
ENSMUSG00000034295	2,1	2,6	23,80952381
ENSMUSG00000035896	2,1	2,6	23,80952381
ENSMUSG00000038702	2,1	2,6	23,80952381
ENSMUSG00000044117	2,1	2,6	23,80952381
ENSMUSG00000045875	2,1	2,6	23,80952381
ENSMUSG00000081800	2,1	2,6	23,80952381
ENSMUSG00000082953	2,1	2,6	23,80952381
ENSMUSG00000023949	3,8	4,7	23,68421053
ENSMUSG00000027360	3,8	4,7	23,68421053
ENSMUSG00000044921	3,8	4,7	23,68421053
ENSMUSG00000005057	1,7	2,1	23,52941176
ENSMUSG00000022401	1,7	2,1	23,52941176
ENSMUSG00000030722	1,7	2,1	23,52941176
ENSMUSG00000030966	1,7	2,1	23,52941176
ENSMUSG00000031022	3,4	4,2	23,52941176
ENSMUSG00000038046	1,7	2,1	23,52941176
ENSMUSG00000040749	1,7	2,1	23,52941176
ENSMUSG00000044060	1,7	2,1	23,52941176
ENSMUSG00000044352	1,7	2,1	23,52941176
ENSMUSG00000046242	3,4	4,2	23,52941176
ENSMUSG00000060268	1,7	2,1	23,52941176
ENSMUSG00000061330	3,4	4,2	23,52941176
ENSMUSG00000066042	1,7	2,1	23,52941176
ENSMUSG00000078941	1,7	2,1	23,52941176
ENSMUSG00000080797	1,7	2,1	23,52941176
ENSMUSG00000081984	1,7	2,1	23,52941176
ENSMUSG00000086552	1,7	2,1	23,52941176
ENSMUSG00000053664	4,7	5,8	23,40425532
ENSMUSG00000053007	3	3,7	23,33333333
ENSMUSG00000080905	3	3,7	23,33333333
ENSMUSG00000003354	3,9	4,8	23,07692308
ENSMUSG00000021798	1,3	1,6	23,07692308
ENSMUSG00000025196	1,3	1,6	23,07692308
ENSMUSG00000026500	1,3	1,6	23,07692308
ENSMUSG00000030094	2,6	3,2	23,07692308
ENSMUSG00000031107	1,3	1,6	23,07692308
ENSMUSG00000031831	2,6	3,2	23,07692308
ENSMUSG00000033014	2,6	3,2	23,07692308
ENSMUSG00000033632	1,3	1,6	23,07692308
ENSMUSG00000035960	1,3	1,6	23,07692308
ENSMUSG00000038510	1,3	1,6	23,07692308
ENSMUSG00000041859	1,3	1,6	23,07692308
ENSMUSG00000046873	1,3	1,6	23,07692308
ENSMUSG00000052062	1,3	1,6	23,07692308
ENSMUSG00000054280	2,6	3,2	23,07692308
ENSMUSG00000057751	1,3	1,6	23,07692308
ENSMUSG00000069184	1,3	1,6	23,07692308
ENSMUSG00000073433	2,6	3,2	23,07692308
ENSMUSG00000074215	2,6	3,2	23,07692308
ENSMUSG00000085084	1,3	1,6	23,07692308
ENSMUSG00000091900	1,3	1,6	23,07692308
ENSMUSG00000096669	1,3	1,6	23,07692308
ENSMUSG00000020155	3,5	4,3	22,85714286
ENSMUSG00000021068	3,5	4,3	22,85714286
ENSMUSG00000030340	3,5	4,3	22,85714286
ENSMUSG00000027510	2,2	2,7	22,72727273
ENSMUSG00000027744	4,4	5,4	22,72727273
ENSMUSG00000062175	2,2	2,7	22,72727273
ENSMUSG00000093233	2,2	2,7	22,72727273
ENSMUSG00000006731	3,1	3,8	22,58064516
ENSMUSG00000038060	3,1	3,8	22,58064516
ENSMUSG00000040269	3,1	3,8	22,58064516
ENSMUSG00000087574	3,1	3,8	22,58064516
ENSMUSG00000031778	4	4,9	22,5
ENSMUSG00000010721	1,8	2,2	22,22222222
ENSMUSG00000015957	1,8	2,2	22,22222222
ENSMUSG00000020546	1,8	2,2	22,22222222
ENSMUSG00000023927	1,8	2,2	22,22222222
ENSMUSG00000023988	1,8	2,2	22,22222222
ENSMUSG00000026885	1,8	2,2	22,22222222
ENSMUSG00000035095	3,6	4,4	22,22222222
ENSMUSG00000038319	1,8	2,2	22,22222222
ENSMUSG00000039841	1,8	2,2	22,22222222
ENSMUSG00000042579	1,8	2,2	22,22222222
ENSMUSG00000053684	1,8	2,2	22,22222222
ENSMUSG00000058093	1,8	2,2	22,22222222
ENSMUSG00000077637	1,8	2,2	22,22222222
ENSMUSG00000079017	1,8	2,2	22,22222222
ENSMUSG00000081185	1,8	2,2	22,22222222
ENSMUSG00000084071	1,8	2,2	22,22222222
ENSMUSG00000094282	3,6	4,4	22,22222222
ENSMUSG00000095178	1,8	2,2	22,22222222
ENSMUSG00000096140	4,5	5,5	22,22222222
ENSMUSG00000024534	2,7	3,3	22,22222222
ENSMUSG00000038132	2,7	3,3	22,22222222
ENSMUSG00000039384	2,7	3,3	22,22222222
ENSMUSG00000042992	2,7	3,3	22,22222222
ENSMUSG00000069516	2,7	3,3	22,22222222
ENSMUSG00000021091	4,1	5	21,95121951
ENSMUSG00000024175	4,1	5	21,95121951
ENSMUSG00000072568	4,1	5	21,95121951
ENSMUSG00000029521	3,2	3,9	21,875
ENSMUSG00000053070	3,2	3,9	21,875
ENSMUSG00000027765	2,3	2,8	21,73913043
ENSMUSG00000029270	2,3	2,8	21,73913043
ENSMUSG00000031838	2,3	2,8	21,73913043
ENSMUSG00000038037	2,3	2,8	21,73913043
ENSMUSG00000039318	2,3	2,8	21,73913043
ENSMUSG00000045031	2,3	2,8	21,73913043
ENSMUSG00000052942	2,3	2,8	21,73913043
ENSMUSG00000055763	2,3	2,8	21,73913043
ENSMUSG00000057706	2,3	2,8	21,73913043
ENSMUSG00000060969	2,3	2,8	21,73913043
ENSMUSG00000073448	2,3	2,8	21,73913043
ENSMUSG00000079179	2,3	2,8	21,73913043
ENSMUSG00000001948	3,7	4,5	21,62162162
ENSMUSG00000042540	3,7	4,5	21,62162162
ENSMUSG00000005951	1,4	1,7	21,42857143
ENSMUSG00000014329	2,8	3,4	21,42857143
ENSMUSG00000021012	2,8	3,4	21,42857143
ENSMUSG00000022442	1,4	1,7	21,42857143
ENSMUSG00000028845	1,4	1,7	21,42857143
ENSMUSG00000030045	1,4	1,7	21,42857143
ENSMUSG00000032673	1,4	1,7	21,42857143
ENSMUSG00000035357	1,4	1,7	21,42857143
ENSMUSG00000037627	2,8	3,4	21,42857143
ENSMUSG00000038425	1,4	1,7	21,42857143
ENSMUSG00000038602	1,4	1,7	21,42857143
ENSMUSG00000039145	2,8	3,4	21,42857143
ENSMUSG00000046959	1,4	1,7	21,42857143
ENSMUSG00000059775	2,8	3,4	21,42857143
ENSMUSG00000060090	2,8	3,4	21,42857143
ENSMUSG00000065637	2,8	3,4	21,42857143
ENSMUSG00000067370	2,8	3,4	21,42857143
ENSMUSG00000068686	1,4	1,7	21,42857143
ENSMUSG00000069305	2,8	3,4	21,42857143
ENSMUSG00000081675	1,4	1,7	21,42857143
ENSMUSG00000086970	1,4	1,7	21,42857143
ENSMUSG00000094017	1,4	1,7	21,42857143
ENSMUSG00000043621	4,2	5,1	21,42857143
ENSMUSG00000044772	4,2	5,1	21,42857143
ENSMUSG00000020878	3,3	4	21,21212121
ENSMUSG00000025289	3,3	4	21,21212121
ENSMUSG00000074591	3,3	4	21,21212121
ENSMUSG00000015829	1,9	2,3	21,05263158
ENSMUSG00000016252	1,9	2,3	21,05263158
ENSMUSG00000026495	3,8	4,6	21,05263158
ENSMUSG00000028164	1,9	2,3	21,05263158
ENSMUSG00000030469	1,9	2,3	21,05263158
ENSMUSG00000033486	1,9	2,3	21,05263158
ENSMUSG00000093793	1,9	2,3	21,05263158
ENSMUSG00000002031	2,4	2,9	20,83333333
ENSMUSG00000026558	2,4	2,9	20,83333333
ENSMUSG00000078970	2,4	2,9	20,83333333
ENSMUSG00000080059	2,4	2,9	20,83333333
ENSMUSG00000080932	2,4	2,9	20,83333333
ENSMUSG00000011305	2,9	3,5	20,68965517
ENSMUSG00000027347	2,9	3,5	20,68965517
ENSMUSG00000037211	2,9	3,5	20,68965517
ENSMUSG00000026650	3,4	4,1	20,58823529
ENSMUSG00000032224	3,4	4,1	20,58823529
ENSMUSG00000036598	3,4	4,1	20,58823529
ENSMUSG00000041986	3,4	4,1	20,58823529
ENSMUSG00000028443	3,9	4,7	20,51282051
ENSMUSG00000051590	3,9	4,7	20,51282051
ENSMUSG00000090546	3,9	4,7	20,51282051
ENSMUSG00000010538	1	1,2	20
ENSMUSG00000011154	3,5	4,2	20
ENSMUSG00000016181	1,5	1,8	20
ENSMUSG00000018659	3	3,6	20
ENSMUSG00000019767	3,5	4,2	20
ENSMUSG00000019841	2	2,4	20
ENSMUSG00000020014	2	2,4	20
ENSMUSG00000020182	1	1,2	20
ENSMUSG00000020183	3,5	4,2	20
ENSMUSG00000020380	2	2,4	20
ENSMUSG00000021938	3	3,6	20
ENSMUSG00000022219	1	1,2	20
ENSMUSG00000022899	4	4,8	20
ENSMUSG00000023064	4	4,8	20
ENSMUSG00000024732	2	2,4	20
ENSMUSG00000025255	1	1,2	20
ENSMUSG00000025422	3,5	4,2	20
ENSMUSG00000026115	3	3,6	20
ENSMUSG00000026730	2	2,4	20
ENSMUSG00000026771	1	1,2	20
ENSMUSG00000027088	1,5	1,8	20
ENSMUSG00000027358	2	2,4	20
ENSMUSG00000028345	1	1,2	20
ENSMUSG00000029182	4	4,8	20
ENSMUSG00000030264	1,5	1,8	20
ENSMUSG00000030604	2	2,4	20
ENSMUSG00000031129	2,5	3	20
ENSMUSG00000031737	3	3,6	20
ENSMUSG00000031949	1	1,2	20
ENSMUSG00000034292	3	3,6	20
ENSMUSG00000034653	1	1,2	20
ENSMUSG00000034686	4	4,8	20
ENSMUSG00000035443	2	2,4	20
ENSMUSG00000036534	2,5	3	20
ENSMUSG00000037007	1,5	1,8	20
ENSMUSG00000037376	2	2,4	20
ENSMUSG00000037579	1,5	1,8	20
ENSMUSG00000038122	1,5	1,8	20
ENSMUSG00000039158	3	3,6	20
ENSMUSG00000039231	1,5	1,8	20
ENSMUSG00000039481	1,5	1,8	20
ENSMUSG00000039633	2	2,4	20
ENSMUSG00000039943	1,5	1,8	20
ENSMUSG00000040441	1	1,2	20
ENSMUSG00000041471	1	1,2	20
ENSMUSG00000042686	3	3,6	20
ENSMUSG00000042851	1,5	1,8	20
ENSMUSG00000043020	3	3,6	20
ENSMUSG00000044043	2	2,4	20
ENSMUSG00000044098	2	2,4	20
ENSMUSG00000045107	1,5	1,8	20
ENSMUSG00000047166	1,5	1,8	20
ENSMUSG00000049092	1,5	1,8	20
ENSMUSG00000049154	5	6	20
ENSMUSG00000049904	2,5	3	20
ENSMUSG00000050132	1	1,2	20
ENSMUSG00000052221	3,5	4,2	20
ENSMUSG00000052353	1	1,2	20
ENSMUSG00000052949	2	2,4	20
ENSMUSG00000053091	1	1,2	20
ENSMUSG00000054843	1,5	1,8	20
ENSMUSG00000054931	1,5	1,8	20
ENSMUSG00000055980	2	2,4	20
ENSMUSG00000057363	2	2,4	20
ENSMUSG00000057561	3	3,6	20
ENSMUSG00000057948	1,5	1,8	20
ENSMUSG00000059252	2,5	3	20
ENSMUSG00000059842	1	1,2	20
ENSMUSG00000060288	1	1,2	20
ENSMUSG00000060798	2,5	3	20
ENSMUSG00000064193	6,5	7,8	20
ENSMUSG00000069114	1,5	1,8	20
ENSMUSG00000069633	1,5	1,8	20
ENSMUSG00000073590	1,5	1,8	20
ENSMUSG00000074056	1	1,2	20
ENSMUSG00000075470	3,5	4,2	20
ENSMUSG00000080914	2	2,4	20
ENSMUSG00000082171	1,5	1,8	20
ENSMUSG00000083101	2	2,4	20
ENSMUSG00000085260	3	3,6	20
ENSMUSG00000090002	4	4,8	20
ENSMUSG00000042788	5,1	6,1	19,60784314
ENSMUSG00000032246	4,6	5,5	19,56521739
ENSMUSG00000026301	4,1	4,9	19,51219512
ENSMUSG00000028463	3,6	4,3	19,44444444
ENSMUSG00000037594	3,6	4,3	19,44444444
ENSMUSG00000030271	3,1	3,7	19,35483871
ENSMUSG00000037904	3,1	3,7	19,35483871
ENSMUSG00000002289	2,6	3,1	19,23076923
ENSMUSG00000016409	2,6	3,1	19,23076923
ENSMUSG00000027160	2,6	3,1	19,23076923
ENSMUSG00000028420	2,6	3,1	19,23076923
ENSMUSG00000035614	2,6	3,1	19,23076923
ENSMUSG00000036197	2,6	3,1	19,23076923
ENSMUSG00000040339	2,6	3,1	19,23076923
ENSMUSG00000042129	2,6	3,1	19,23076923
ENSMUSG00000042213	2,6	3,1	19,23076923
ENSMUSG00000050315	2,6	3,1	19,23076923
ENSMUSG00000054717	2,6	3,1	19,23076923
ENSMUSG00000061731	2,6	3,1	19,23076923
ENSMUSG00000067455	2,6	3,1	19,23076923
ENSMUSG00000071745	2,6	3,1	19,23076923
ENSMUSG00000078572	2,6	3,1	19,23076923
ENSMUSG00000080527	2,6	3,1	19,23076923
ENSMUSG00000018923	2,1	2,5	19,04761905
ENSMUSG00000021713	2,1	2,5	19,04761905
ENSMUSG00000028252	2,1	2,5	19,04761905
ENSMUSG00000028636	2,1	2,5	19,04761905
ENSMUSG00000029059	2,1	2,5	19,04761905
ENSMUSG00000031642	2,1	2,5	19,04761905
ENSMUSG00000034587	2,1	2,5	19,04761905
ENSMUSG00000039579	2,1	2,5	19,04761905
ENSMUSG00000042426	2,1	2,5	19,04761905
ENSMUSG00000044881	2,1	2,5	19,04761905
ENSMUSG00000045275	2,1	2,5	19,04761905
ENSMUSG00000045996	2,1	2,5	19,04761905
ENSMUSG00000046157	2,1	2,5	19,04761905
ENSMUSG00000047996	2,1	2,5	19,04761905
ENSMUSG00000057580	2,1	2,5	19,04761905
ENSMUSG00000062116	2,1	2,5	19,04761905
ENSMUSG00000075359	2,1	2,5	19,04761905
ENSMUSG00000087828	2,1	2,5	19,04761905
ENSMUSG00000012483	1,6	1,9	18,75
ENSMUSG00000013150	3,2	3,8	18,75
ENSMUSG00000026090	3,2	3,8	18,75
ENSMUSG00000033578	3,2	3,8	18,75
ENSMUSG00000036430	3,2	3,8	18,75
ENSMUSG00000037493	1,6	1,9	18,75
ENSMUSG00000041229	1,6	1,9	18,75
ENSMUSG00000042272	1,6	1,9	18,75
ENSMUSG00000042943	3,2	3,8	18,75
ENSMUSG00000045576	1,6	1,9	18,75
ENSMUSG00000046404	1,6	1,9	18,75
ENSMUSG00000046572	1,6	1,9	18,75
ENSMUSG00000053289	1,6	1,9	18,75
